nf_topo_id,severity_id,asp,dem,slope
20307,39146,North,1441,22
20308,39151,West,1915,44
20309,39155,East,1931,44
20310,39156,East,2016,22
20311,39157,South,1329,0
20312,39160,North,1643,22
20313,39162,West,1756,22
20314,39164,South,1794,22
20315,39165,West,2799,44
20316,39167,East,1683,0
20317,39168,North,1496,64
20318,39169,East,1849,44
20319,39170,West,1504,32
20320,39173,East,2293,44
20321,39174,West,1299,0
20322,39175,North,1637,22
20323,39176,West,1871,22
20324,39177,West,1531,0
20325,39181,East,1808,0
20326,39184,South,1181,22
20327,39185,South,2113,44
20328,39187,North,1869,0
20329,39190,North,1768,32
20330,39192,South,1870,22
20331,39195,North,1492,0
20332,39198,East,1913,44
20333,39199,South,1300,0
20334,39200,South,1458,0
20335,39201,South,2098,32
20336,39202,West,1525,0
20337,39205,East,1498,0
20338,39206,West,1693,32
20339,39207,North,1493,0
20340,39208,South,1822,22
20341,39210,West,1720,44
20342,39212,East,1681,0
20343,39213,East,1450,0
20344,39214,West,1330,0
20345,39215,South,1825,32
20346,39217,South,1588,0
20347,39218,South,1301,0
20348,39221,East,2125,22
20349,39223,West,1599,0
20350,39224,West,1635,22
20351,39225,East,2423,64
20352,39226,North,1424,22
20353,39227,North,1871,32
20354,39228,South,1568,0
20355,39232,North,1576,0
20356,39234,South,1689,22
20357,39235,East,1525,32
20358,39236,South,2331,32
20359,39237,West,1418,22
20360,39238,South,2027,44
20361,39239,East,1875,32
20362,39240,West,2063,22
20363,39243,South,2734,32
20364,39244,West,2242,22
20365,39246,East,1587,22
20366,39247,West,2319,22
20367,39249,West,1487,22
20368,39252,West,1390,32
20369,39254,East,1879,22
20370,39255,West,1815,0
20371,39258,South,1336,0
20372,39261,South,2127,22
20373,39262,South,1925,32
20374,39264,South,1755,22
20375,39267,West,2700,64
20376,39270,South,2496,32
20377,39271,West,1734,22
20378,39272,East,1784,0
20379,39273,West,1530,32
20380,39274,East,2560,44
20381,39275,West,1599,22
20382,39278,North,2034,22
20383,39280,East,1833,22
20384,39284,North,1934,22
20385,39285,South,2670,44
20386,39286,North,1646,0
20387,39287,North,1459,0
20388,39288,West,1627,64
20389,39289,West,1436,32
20390,39291,East,2029,64
20391,39292,South,2176,0
20392,39293,West,1407,0
20393,39294,North,1936,32
20394,39298,North,1478,22
20395,39300,South,1566,22
20396,39303,North,1315,22
20397,39305,East,1298,0
20398,39307,East,2297,44
20399,39308,West,1552,0
20400,39309,North,1906,64
20401,39312,West,1491,0
20402,39316,East,1904,22
20403,39319,South,1777,22
20404,39320,South,1717,22
20405,39322,South,1976,22
20406,39323,South,2143,32
20407,39324,South,2158,0
20408,39326,East,1304,0
20409,39327,South,2697,44
20410,39329,East,2577,44
20411,39332,South,2271,22
20412,39334,South,1583,0
20413,39341,North,1400,22
20414,39342,South,1535,0
20415,39343,North,1859,22
20416,39345,West,1465,0
20417,39346,West,2247,32
20418,39347,South,2165,44
20419,39349,South,2608,44
20420,39350,East,2029,0
20421,39352,North,1520,0
20422,39354,West,2654,44
20423,39359,South,1460,0
20424,39362,West,2262,64
20425,39365,South,2328,22
20426,39366,East,1473,0
20427,39367,North,1366,0
20428,39368,East,1741,32
20429,39370,East,1626,22
20430,39371,South,1735,22
20431,39375,South,2028,32
20432,39376,South,1731,0
20433,39377,North,1802,44
20434,39380,East,2045,32
20435,39381,West,2100,44
20436,39382,West,1856,0
20437,39385,North,2471,0
20438,39386,East,1905,22
20439,39387,North,1457,0
20440,39389,East,1628,0
20441,39390,West,1441,0
20442,39392,East,1523,32
20443,39393,South,1653,0
20444,39396,South,2054,32
20445,39399,East,1767,22
20446,39400,South,2107,22
20447,39402,North,1610,0
20448,39403,West,1331,0
20449,39404,South,1462,0
20450,39405,South,2280,32
20451,39408,East,1655,0
20452,39409,West,1508,0
20453,39410,East,1432,32
20454,39414,South,1542,0
20455,39415,East,1769,0
20456,39417,West,1720,22
20457,39419,South,2872,0
20458,39421,South,1319,0
20459,39422,North,1503,0
20460,39424,East,2080,22
20461,39425,East,3254,22
20462,39428,South,1420,44
20463,39429,North,1648,0
20464,39430,East,1472,64
20465,39434,West,1519,0
20466,39435,East,1828,44
20467,39439,West,2507,22
20468,39441,South,2831,32
20469,39445,South,1697,32
20470,39448,East,1413,22
20471,39449,West,1314,0
20472,39453,East,2085,44
20473,39454,North,1614,22
20474,39455,North,1750,0
20475,39456,South,2232,22
20476,39459,South,1555,32
20477,39460,West,1624,0
20478,39461,North,1512,0
20479,39463,North,1347,0
20480,39466,East,1563,0
20481,39468,West,1566,0
20482,39470,West,1714,64
20483,39472,North,1691,0
20484,39473,West,1942,32
20485,39474,South,1336,0
20486,39476,North,2143,22
20487,39478,South,1903,32
20488,39482,East,1475,0
20489,39484,East,1800,64
20490,39485,East,1902,90
20491,39487,North,1464,0
20492,39488,East,2158,64
20493,39493,South,2941,32
20494,39494,South,1344,0
20495,39496,West,1539,22
20496,39499,South,2063,0
20497,39500,East,1663,22
20498,39501,West,2109,32
20499,39502,East,1895,22
20500,39504,West,2114,22
20501,39505,South,1576,22
20502,39506,West,1838,44
20503,39507,East,1737,22
20504,39508,East,2161,22
20505,39514,South,1405,0
20506,39515,West,1504,0
20507,39518,South,1856,32
20508,39519,North,1624,44
20509,39520,North,1925,32
20510,39521,South,1500,0
20511,39522,West,2851,64
20512,39529,West,1307,0
20513,39530,East,1445,0
20514,39531,South,1428,22
20515,39532,South,1991,22
20516,39537,West,1466,0
20517,39538,South,1823,22
20518,39539,North,2090,22
20519,39540,South,2069,0
20520,39543,West,1745,22
20521,39545,South,2059,0
20522,39547,West,1376,0
20523,39548,East,2360,44
20524,39549,East,1340,0
20525,39550,West,1333,0
20526,39551,West,1781,44
20527,39552,East,2046,64
20528,39555,East,2074,0
20529,39556,South,2516,44
20530,39560,East,2321,22
20531,39561,North,1587,32
20532,39564,West,2366,64
20533,39565,West,1357,0
20534,39567,North,1368,0
20535,39568,South,1423,0
20536,39569,South,1695,0
20537,39571,East,1715,22
20538,39574,North,1467,22
20539,39576,West,2127,64
20540,39578,South,1301,0
20541,39579,South,2321,22
20542,39580,East,1450,0
20543,39581,South,2467,22
20544,39582,East,1523,0
20545,39585,South,1365,0
20546,39588,North,1497,0
20547,39590,East,2253,32
20548,39591,North,1644,0
20549,39592,West,1793,0
20550,39593,North,2947,22
20551,39594,North,1048,22
20552,39596,North,1339,0
20553,39598,West,1422,0
20554,39599,West,1368,0
20555,39600,South,1587,0
20556,39602,East,1568,22
20557,39603,South,1691,32
20558,39605,East,1373,0
20559,39607,West,1474,22
20560,39609,East,2521,22
20561,39610,West,2235,22
20562,39611,East,2038,32
20563,39612,East,2515,22
20564,39618,South,2130,32
20565,39619,East,1890,22
20566,39620,East,1681,22
20567,39624,East,2199,64
20568,39625,West,1745,0
20569,39627,South,1582,0
20570,39629,South,1208,22
20571,39630,East,1995,0
20572,39633,West,1853,0
20573,39636,South,1336,0
20574,39638,West,1784,22
20575,39640,South,2433,32
20576,39647,East,1454,0
20577,39652,West,1622,0
20578,39653,East,1716,0
20579,39655,East,1654,22
20580,39657,North,1688,44
20581,39659,East,1702,32
20582,39661,South,2010,0
20583,39662,East,2423,22
20584,39665,East,1360,22
20585,39666,South,2493,22
20586,39667,East,2062,44
20587,39669,East,2372,22
20588,39670,North,2843,22
20589,39673,South,1488,0
20590,39674,North,1641,0
20591,39675,South,1298,0
20592,39678,South,1562,0
20593,39680,West,1357,0
20594,39683,East,2192,22
20595,39684,North,1512,0
20596,39685,South,1557,0
20597,39686,North,1327,0
20598,39688,South,2311,0
20599,39689,East,2290,32
20600,39694,East,1768,0
20601,39696,South,1701,32
20602,39697,North,1726,0
20603,39698,West,1548,0
20604,39699,North,1522,64
20605,39702,West,1648,32
20606,39703,West,1443,0
20607,39704,West,1361,0
20608,39705,West,1846,44
20609,39712,East,2516,22
20610,39713,East,2527,64
20611,39714,East,1806,22
20612,39715,East,1766,0
20613,39716,North,1563,0
20614,39718,South,1598,0
20615,39719,South,1587,0
20616,39721,North,1476,0
20617,39722,South,1099,0
20618,39723,West,1778,22
20619,39724,West,1691,22
20620,39726,South,2185,44
20621,39727,West,1455,0
20622,39728,West,1485,0
20623,39729,East,1317,0
20624,39730,South,1830,0
20625,39735,East,1746,22
20626,39738,East,1645,0
20627,39740,North,1423,22
20628,39742,South,2027,44
20629,39748,North,1787,32
20630,39749,South,1621,0
20631,39751,West,1719,22
20632,39752,South,1344,22
20633,39753,East,2438,0
20634,39755,South,2009,0
20635,39758,North,1779,0
20636,39759,South,1453,0
20637,39761,West,1597,0
20638,39766,West,1438,22
20639,39767,West,1663,32
20640,39770,East,1622,0
20641,39772,West,1340,0
20642,39774,South,2213,22
20643,39779,West,1840,0
20644,39780,East,2182,22
20645,39781,North,1595,0
20646,39784,South,1302,0
20647,39791,East,1713,0
20648,39793,West,1673,22
20649,39799,East,2294,32
20650,39800,West,1293,22
20651,39801,South,1330,0
20652,39802,South,2146,0
20653,39805,South,2730,22
20654,39806,North,1516,0
20655,39808,West,1317,0
20656,39810,East,1986,22
20657,39814,East,1294,22
20658,39815,East,2564,64
20659,39818,South,1421,32
20660,39819,North,1579,0
20661,39820,West,1481,22
20662,39822,East,1875,44
20663,39823,South,1811,32
20664,39825,East,1959,32
20665,39826,West,1855,22
20666,39829,South,1451,44
20667,39830,North,1653,0
20668,39831,East,2019,22
20669,39840,South,2459,44
20670,39841,East,1921,32
20671,39842,South,1777,22
20672,39843,North,2583,0
20673,39844,North,1481,0
20674,39845,West,1849,0
20675,39846,South,2068,32
20676,39852,East,1327,0
20677,39853,West,1556,0
20678,39855,East,1380,0
20679,39856,North,1941,44
20680,39857,North,1540,0
20681,39859,South,1459,0
20682,39860,North,1365,0
20683,39861,North,1646,0
20684,39862,North,2606,32
20685,39867,North,1814,0
20686,39870,East,2012,22
20687,39871,West,2333,64
20688,39873,East,1342,22
20689,39876,West,1432,22
20690,39877,West,1451,0
20691,39878,North,1469,0
20692,39879,East,1744,22
20693,39880,East,2342,22
20694,39881,West,1940,22
20695,39884,East,1542,64
20696,39886,South,1439,32
20697,39887,East,2559,44
20698,39891,East,1526,0
20699,39892,North,1481,0
20700,39893,West,1607,0
20701,39896,North,1405,0
20702,39897,North,1452,0
20703,39898,South,1786,32
20704,39899,North,1287,0
20705,39901,South,2034,22
20706,39902,North,1351,0
20707,39905,East,1826,44
20708,39907,West,1385,0
20709,39908,South,1933,22
20710,39910,South,3163,32
20711,39912,West,1532,32
20712,39914,North,1976,0
20713,39919,South,1297,0
20714,39920,West,1804,22
20715,39922,East,1926,0
20716,39925,North,2155,0
20717,39926,East,1739,0
20718,39927,North,1832,32
20719,39930,East,2410,0
20720,39931,West,1686,22
20721,39935,East,2483,64
20722,39937,North,1928,44
20723,39938,South,1551,0
20724,39939,East,1852,22
20725,39941,East,1926,44
20726,39942,East,3068,0
20727,39944,North,1455,0
20728,39945,North,1619,22
20729,39946,West,1732,22
20730,39949,East,2093,90
20731,39950,East,2622,64
20732,39951,East,1692,32
20733,39952,East,1325,0
20734,39956,West,1286,0
20735,39957,East,1695,22
20736,39961,North,1592,22
20737,39962,West,1366,0
20738,39964,South,2438,64
20739,39965,South,1299,0
20740,39966,West,1338,22
20741,39968,West,1405,32
20742,39970,East,1627,22
20743,39971,North,1625,0
20744,39972,East,2088,32
20745,39973,South,2169,22
20746,39974,West,1543,44
20747,39976,North,1792,0
20748,39978,East,2301,32
20749,39979,East,1842,22
20750,39980,East,1496,0
20751,39988,East,2266,32
20752,39990,North,2193,0
20753,39991,West,2018,32
20754,39993,East,1892,64
20755,39994,West,2680,0
20756,39995,North,1818,64
20757,39996,West,2199,32
20758,39997,North,1808,32
20759,39998,South,1308,0
20760,39999,East,2257,44
20761,40000,East,1552,22
20762,40003,East,1538,0
20763,40004,West,1753,22
20764,40006,East,1733,0
20765,40010,North,1490,0
20766,40011,North,1993,32
20767,40012,East,1887,22
20768,40013,North,1559,0
20769,40015,South,1571,44
20770,40016,West,2030,32
20771,40022,North,1791,22
20772,40023,North,1846,64
20773,40024,West,2805,44
20774,40025,East,1990,22
20775,40028,East,1577,22
20776,40033,North,1537,0
20777,40037,West,1505,22
20778,40038,West,1373,0
20779,40040,West,1818,22
20780,40041,North,1509,0
20781,40042,South,1878,44
20782,40043,South,1433,0
20783,40044,East,1852,22
20784,40045,North,1575,32
20785,40046,South,1360,0
20786,40047,West,1680,22
20787,40049,North,1321,0
20788,40052,West,1832,32
20789,40053,East,1735,0
20790,40055,North,1507,0
20791,40057,South,1412,22
20792,40058,South,1809,32
20793,40059,South,1848,44
20794,40063,South,1942,22
20795,40064,East,1465,0
20796,40066,West,1369,0
20797,40067,West,1271,44
20798,40069,North,2455,0
20799,40072,South,1454,0
20800,40076,North,1610,0
20801,40077,East,1296,0
20802,40078,East,1703,0
20803,40080,East,1968,22
20804,40081,East,2188,32
20805,40083,North,1687,32
20806,40084,South,1902,32
20807,40085,West,1593,32
20808,40086,West,1924,44
20809,40087,East,2850,32
20810,40089,South,2751,32
20811,40092,South,1784,44
20812,40098,West,1475,0
20813,40099,South,1326,0
20814,40102,North,1721,0
20815,40104,West,1286,0
20816,40106,East,1376,0
20817,40107,North,2113,32
20818,40109,South,1967,22
20819,40112,West,1320,0
20820,40113,South,1620,22
20821,40114,South,1319,0
20822,40118,North,1365,0
20823,40122,South,1990,22
20824,40123,North,1934,44
20825,40125,South,1784,32
20826,40129,South,1769,22
20827,40132,North,1624,22
20828,40133,North,1683,0
20829,40134,West,1648,22
20830,40141,West,2198,22
20831,40142,West,2289,22
20832,40143,East,1509,0
20833,40148,North,1393,0
20834,40149,West,1904,0
20835,40151,West,2075,22
20836,40155,West,1311,0
20837,40156,South,1634,0
20838,40157,North,1536,0
20839,40158,West,2322,22
20840,40162,South,1999,44
20841,40166,East,2047,22
20842,40167,South,1316,0
20843,40170,South,2797,32
20844,40174,North,1713,0
20845,40176,South,1513,44
20846,40177,South,1746,0
20847,40178,East,1622,22
20848,40179,South,2406,32
20849,40181,West,1518,22
20850,40182,East,2138,32
20851,40183,West,1489,0
20852,40185,North,1494,22
20853,40186,South,1985,32
20854,40189,North,1563,0
20855,40190,East,1708,44
20856,40191,East,2331,90
20857,40193,South,1711,44
20858,40197,East,1622,22
20859,40200,South,1912,44
20860,40203,West,1987,22
20861,40204,West,1625,32
20862,40207,North,1721,0
20863,40209,East,1497,0
20864,40210,South,2739,64
20865,40213,West,1865,22
20866,40214,East,2937,22
20867,40215,North,2113,0
20868,40216,West,1315,0
20869,40218,West,1745,22
20870,40220,East,1643,64
20871,40221,North,1694,0
20872,40222,North,1817,0
20873,40225,East,1473,22
20874,40226,North,1308,0
20875,40228,North,1530,0
20876,40229,South,1729,0
20877,40230,West,2339,32
20878,40232,South,2062,64
20879,40235,North,1889,0
20880,40236,North,2054,22
20881,40239,East,1467,0
20882,40240,South,1733,0
20883,40244,South,1366,0
20884,40246,East,1895,22
20885,40247,East,1459,0
20886,40249,South,1334,0
20887,40250,North,1487,0
20888,40251,East,1901,64
20889,40253,North,1454,0
20890,40255,South,1903,32
20891,40256,North,1687,0
20892,40259,East,2101,22
20893,40260,West,1615,0
20894,40261,West,1869,32
20895,40266,East,2168,90
20896,40267,South,1573,22
20897,40269,South,2635,0
20898,40271,North,1305,0
20899,40272,South,1450,0
20900,40278,West,1726,0
20901,40279,North,1459,0
20902,40280,East,2819,0
20903,40282,North,2164,22
20904,40283,East,1803,22
20905,40285,West,1199,22
20906,40288,West,1664,0
20907,40289,South,1731,0
20908,40290,West,1538,22
20909,40291,East,1910,22
20910,40298,West,1677,0
20911,40300,West,1534,0
20912,40302,South,2084,32
20913,40304,East,1690,0
20914,40307,South,2051,32
20915,40308,East,1750,0
20916,40310,South,3015,22
20917,40313,West,1442,0
20918,40318,North,2009,22
20919,40320,North,1875,22
20920,40324,South,1772,44
20921,40325,West,1720,0
20922,40328,South,1638,0
20923,40331,South,1482,0
20924,40333,South,1462,0
20925,40334,West,2356,0
20926,40335,South,1519,22
20927,40337,North,2056,0
20928,40339,North,1611,22
20929,40340,East,1622,32
20930,40346,East,2114,32
20931,40347,West,1890,22
20932,40349,South,2011,32
20933,40350,West,1655,0
20934,40352,East,1861,44
20935,40353,South,1337,0
20936,40354,West,1767,0
20937,40355,West,1851,32
20938,40357,East,2977,44
20939,40359,South,2395,32
20940,40361,West,2183,32
20941,40363,West,1741,44
20942,40364,East,1395,32
20943,40367,West,2156,32
20944,40373,West,2080,44
20945,40375,North,1575,0
20946,40377,North,2420,22
20947,40381,South,1619,44
20948,40384,East,2197,0
20949,40385,East,1885,22
20950,40392,West,2236,32
20951,40393,North,1560,0
20952,40395,West,1804,44
20953,40396,East,1987,32
20954,40398,West,2733,22
20955,40400,South,1543,0
20956,40401,North,1537,0
20957,40402,East,1824,22
20958,40404,East,1797,44
20959,40405,South,2147,22
20960,40407,North,2296,32
20961,40408,East,1708,22
20962,40410,North,1313,0
20963,40414,North,1768,22
20964,40415,South,1281,22
20965,40416,South,1581,0
20966,40418,North,1733,44
20967,40420,West,2041,22
20968,40422,South,1332,0
20969,40426,East,1330,0
20970,40427,West,1501,22
20971,40428,East,1497,0
20972,40429,North,1501,0
20973,40430,North,1438,0
20974,40432,East,2082,22
20975,40433,South,1542,0
20976,40435,South,1825,32
20977,40437,West,1586,0
20978,40439,East,1835,44
20979,40440,North,1491,44
20980,40441,West,2930,32
20981,40447,South,2329,32
20982,40450,South,1507,32
20983,40452,East,1831,90
20984,40454,East,2849,0
20985,40455,West,1878,22
20986,40456,South,1467,0
20987,40457,South,1931,44
20988,40460,West,2728,32
20989,40461,East,1007,22
20990,40465,West,1639,22
20991,40466,South,1469,22
20992,40467,West,2878,22
20993,40468,West,2114,22
20994,40471,West,2739,44
20995,40472,South,2204,22
20996,40474,East,2157,44
20997,40475,North,1545,0
20998,40477,North,1605,0
20999,40479,East,2107,22
21000,40480,North,1639,22
21001,40481,South,1343,0
21002,40488,South,2052,44
21003,40489,South,2214,64
21004,40490,North,1353,22
21005,40493,West,1647,32
21006,40494,North,1343,0
21007,40496,East,2627,90
21008,40498,South,1455,0
21009,40499,South,2463,44
21010,40500,North,1679,0
21011,40501,West,1792,32
21012,40503,South,1382,32
21013,40507,West,1609,32
21014,40508,East,1877,32
21015,40509,West,1460,22
21016,40510,East,1811,0
21017,40512,North,1405,22
21018,40513,North,1893,22
21019,40514,South,1912,32
21020,40516,West,1596,0
21021,40518,West,1341,0
21022,40519,North,2654,64
21023,40523,East,1686,22
21024,40524,North,1389,0
21025,40527,East,1442,0
21026,40529,West,1496,22
